year,trifd,frsid,facility,address,city,county,state,zip,lat,long,transfer,release
2018,14895BBRPRANDOV,1.10002E+11,ARVOS LJUNGSTROM LLC,3020 TRUAX RD,WELLSVILLE,ALLEGANY,NY,14895,42.13022,-77.91754,5747,3
2018,14692PFDLR1000W,1.1E+11,PFAUDLER INC,1000 WEST AVE,ROCHESTER,MONROE,NY,14611,43.146773,-77.668526,1974,31
2018,11356NDSTR20451,1.1E+11,COMSTAR INTERNATIONAL INC,20-45 128 ST,COLLEGE POINT,QUEENS,NY,11356,40.780925,-73.84055,0,0
2018,14304BTLSP5000P,1.1E+11,DUREZ NIAGARA,5000 PACKARD RD,NIAGARA FALLS,NIAGARA,NY,14304,43.100101,-79.002075,38446.96,4426.04
2018,14304BTLSP5000P,1.1E+11,DUREZ NIAGARA,5000 PACKARD RD,NIAGARA FALLS,NIAGARA,NY,14304,43.100101,-79.002075,1141,50
2018,11356NDSTR20451,1.1E+11,COMSTAR INTERNATIONAL INC,20-45 128 ST,COLLEGE POINT,QUEENS,NY,11356,40.780925,-73.84055,0,0
2018,14580XRXCR800PH,1.1E+11,XEROX CORP,800 PHILLIPS RD,WEBSTER,MONROE,NY,14580,43.227834,-77.411534,58816.6,0
2018,14304NRTNW6600W,1.1E+11,SAINT GOBAIN INDUSTRIAL CERAMIC INC,6600 WALMORE RD,NIAGARA FALLS,NIAGARA,NY,14304,43.10359,-78.92708,264720,0
2018,14505SNCFD3736S,1.1E+11,SENECA FOODS CORP CAN PLANT,3709 MILL ST,MARION,WAYNE,NY,14505,43.13922,-77.18863,500813,0
2018,14580XRXCR800PH,1.1E+11,XEROX CORP,800 PHILLIPS RD,WEBSTER,MONROE,NY,14580,43.227834,-77.411534,20209.1964,859.0036
2018,14304BTLSP5000P,1.1E+11,DUREZ NIAGARA,5000 PACKARD RD,NIAGARA FALLS,NIAGARA,NY,14304,43.100101,-79.002075,20,13
2018,11356NDSTR20451,1.1E+11,COMSTAR INTERNATIONAL INC,20-45 128 ST,COLLEGE POINT,QUEENS,NY,11356,40.780925,-73.84055,0,10
2018,14304BTLSP5000P,1.1E+11,DUREZ NIAGARA,5000 PACKARD RD,NIAGARA FALLS,NIAGARA,NY,14304,43.100101,-79.002075,1290,180
2018,14580XRXCR800PH,1.1E+11,XEROX CORP,800 PHILLIPS RD,WEBSTER,MONROE,NY,14580,43.227834,-77.411534,104413.05,8928.4
2018,1462WDVNCC19JET,1.10004E+11,ADVANCE CIRCUIT TECHNOLOGY INC,19 JET VIEW DR,ROCHESTER,MONROE,NY,14624,43.10973,-77.69734,0,0
2018,13043CLLNNINGAL,1.10016E+11,CALLANAN INDUSTRIES INC OXBOW FACILITY,1 INGALLS CORNER RD,CLOCKVILLE,MADISON,NY,13043,43.025,-75.728,0,0.0004
2018,11572LNDNC323LA,1.10004E+11,LND INC,3230 LAWSON BLVD,OCEANSIDE,NASSAU,NY,11572,40.63218,-73.65329,2796,2796
2018,13760NDCTT1701N,1.10041E+11,I3 ELECTRONICS INC,1701 NORTH ST,ENDICOTT,BROOME,NY,13760,42.10701,-76.05199,123358.825,78590.215
2018,13760NDCTT1701N,1.10041E+11,I3 ELECTRONICS INC,1701 NORTH ST,ENDICOTT,BROOME,NY,13760,42.10701,-76.05199,144.123,55.123
2018,1334WGRNNY178IN,1.10024E+11,WESTON FOODS,178 INDUSTRIAL PARK DRIVE,FRANKFORT,HERKIMER,NY,13340,43.07969,-75.18024,0,1000
2018,14739FRNDSCOUNT,1.10019E+11,SAPUTO DAIRY FOODS USA LLC,6701 COUNTY RD 20,FRIENDSHIP,ALLEGANY,NY,14739,42.21393,-78.115282,0,38961.5
2018,12202MBLLL50CHU,1.10007E+11,GLOBAL COS LLC ALBANY TERMINAL,50 CHURCH ST,ALBANY,ALBANY,NY,12202,42.6315,-73.755333,85.96,93.53
2018,1421WBFFLC1951H,1.10067E+11,NESL - GATEWAY TRADE CENTER,1951 HAMBURG TPKE,LACKAWANNA,ERIE,NY,14218,42.83365,-78.85426,0,1128
2018,13760NDCTT1701N,1.10041E+11,I3 ELECTRONICS INC,1701 NORTH ST,ENDICOTT,BROOME,NY,13760,42.10701,-76.05199,0,60658
2018,11590JHNHS6091C,1.1E+11,JOHN HASSALL LLC,609-1 CANTIAGUE ROCK RD,WESTBURY,NASSAU,NY,11590,40.774512,-73.551169,250,5
2018,12202MBLLL50CHU,1.10007E+11,GLOBAL COS LLC ALBANY TERMINAL,50 CHURCH ST,ALBANY,ALBANY,NY,12202,42.6315,-73.755333,0,26
2018,14432GWLSK2SOUT,1.1E+11,GW LISK CO INC,2 S ST,CLIFTON SPRINGS,ONTARIO,NY,14432,42.9577,-77.1344,1000,0.732
2018,11590JHNHS6091C,1.1E+11,JOHN HASSALL LLC,609-1 CANTIAGUE ROCK RD,WESTBURY,NASSAU,NY,11590,40.774512,-73.551169,750,5
2018,12202MBLLL50CHU,1.10007E+11,GLOBAL COS LLC ALBANY TERMINAL,50 CHURCH ST,ALBANY,ALBANY,NY,12202,42.6315,-73.755333,892.74,1605.24
2018,14432GWLSK2SOUT,1.1E+11,GW LISK CO INC,2 S ST,CLIFTON SPRINGS,ONTARIO,NY,14432,42.9577,-77.1344,6559,302
2018,14739FRNDSCOUNT,1.10019E+11,SAPUTO DAIRY FOODS USA LLC,6701 COUNTY RD 20,FRIENDSHIP,ALLEGANY,NY,14739,42.21393,-78.115282,0,0
2018,12202MBLLL50CHU,1.10007E+11,GLOBAL COS LLC ALBANY TERMINAL,50 CHURCH ST,ALBANY,ALBANY,NY,12202,42.6315,-73.755333,0,0
2018,1308WMNTHB112FY,1.1004E+11,MANTH BROWNELL INC,1120 FYLER ROAD,KIRKVILLE,MADISON,NY,13082,43.09508,-75.92049,39.67,39.67
2018,11590JHNHS6091C,1.1E+11,JOHN HASSALL LLC,609-1 CANTIAGUE ROCK RD,WESTBURY,NASSAU,NY,11590,40.774512,-73.551169,750,5
2018,12866BLLPC1ADAM,1.1002E+11,BALL METAL BEVERAGE CONTAINER CORP,11 ADAMS RD,SARATOGA SPRINGS,SARATOGA,NY,12866,43.06,-73.823,0,0
2018,14094MLWRD500MI,1.1E+11,MILWARD ALLOYS INC,500 MILL ST,LOCKPORT,NIAGARA,NY,14094,43.18534,-78.69793,0,0
2018,14094MLWRD500MI,1.1E+11,MILWARD ALLOYS INC,500 MILL ST,LOCKPORT,NIAGARA,NY,14094,43.18534,-78.69793,0,0
2018,12866BLLPC1ADAM,1.1002E+11,BALL METAL BEVERAGE CONTAINER CORP,11 ADAMS RD,SARATOGA SPRINGS,SARATOGA,NY,12866,43.06,-73.823,5.96,1.02
2018,1050WWLLMSPBX19,1.10042E+11,MATERION ADVANCED MATERIALS TECHNOLOGIES & SERVICES,42 MT EBO ROAD SOUTH,BREWSTER,PUTNAM,NY,10509,41.431424,-73.571494,23967,0
2018,1360WKNTNT1RICH,1.10044E+11,GOLD STAR FEED & GRAIN,1 RICHER DR,ADAMS CENTER,JEFFERSON,NY,13606,43.860084,-76.009742,0,0
2018,12866BLLPC1ADAM,1.1002E+11,BALL METAL BEVERAGE CONTAINER CORP,11 ADAMS RD,SARATOGA SPRINGS,SARATOGA,NY,12866,43.06,-73.823,0.2,4105
2018,11205BRKLYBROOK,1.10009E+11,BROOKLYN NAVY YARD COGENERATION FACILITY,BROOKLYN NAVY YARD BLDG 41 63 FL US HING AVE UNIT,BROOKLYN,KINGS,NY,11205,40.69801,-73.97518,0,26107
2018,11771CMMNDONECO,1.1002E+11,COMMANDER TERMINALS LLC,ONE COMMANDER SQUARE,OYSTER BAY,NASSAU,NY,11771,40.87467,-73.52693,0,0
2018,14094MLWRD500MI,1.1E+11,MILWARD ALLOYS INC,500 MILL ST,LOCKPORT,NIAGARA,NY,14094,43.18534,-78.69793,0,0
2018,13642BSTWY4377S,1.10001E+11,BESTWAY OF NEW YORK INC,4377 ST HWY 58,GOUVERNEUR,ST LAWRENCE,NY,13642,44.31133,-75.45417,0,0
2018,14901SRFCF215JU,1.10001E+11,SURFACE FINISH TECHNOLOGIES INC,215 JUDSON ST,ELMIRA,CHEMUNG,NY,14901,42.09423,-76.79117,50,50
2018,11771CMMNDONECO,1.1002E+11,COMMANDER TERMINALS LLC,ONE COMMANDER SQUARE,OYSTER BAY,NASSAU,NY,11771,40.87467,-73.52693,54.96,23.48
2018,12866BLLPC1ADAM,1.1002E+11,BALL METAL BEVERAGE CONTAINER CORP,11 ADAMS RD,SARATOGA SPRINGS,SARATOGA,NY,12866,43.06,-73.823,588,71000
2018,12204SRPSS3BRID,1.10019E+11,SURPASS CHEMICAL CO,3 BRIDGE ST,ALBANY,ALBANY,NY,12204,42.665556,-73.740833,0,0
2018,14094MLWRD500MI,1.1E+11,MILWARD ALLOYS INC,500 MILL ST,LOCKPORT,NIAGARA,NY,14094,43.18534,-78.69793,0,250
2018,11704MRCNC400SH,1.1E+11,AMERICAN ACRYLIC CORP,400 SHEFFIELD AVE,WEST BABYLON,SUFFOLK,NY,11704,40.71916,-73.33733,0,52
2018,14228NTRNT310CO,1.1001E+11,IIMAK,310 COMMERCE DR,AMHERST,ERIE,NY,14228,43.0272,-78.80914,56350,42500
2018,11771CMMNDONECO,1.1002E+11,COMMANDER TERMINALS LLC,ONE COMMANDER SQUARE,OYSTER BAY,NASSAU,NY,11771,40.87467,-73.52693,0,0
2018,14072XYCHM2801L,1.10001E+11,ISLECHEM LLC,2801 LONG RD,GRAND ISLAND,ERIE,NY,14072,43.04848,-78.99699,1100,95
2018,10314VSYPP4435V,1.10002E+11,PRATT PAPER (NY) INC,4435 VICTORY BLVD,STATEN ISLAND,RICHMOND,NY,10314,40.58629,-74.20061,5589.38,325.82423
2018,1360WKNTNT1RICH,1.10044E+11,GOLD STAR FEED & GRAIN,1 RICHER DR,ADAMS CENTER,JEFFERSON,NY,13606,43.860084,-76.009742,0,0
2018,13421NTRNT396KE,1.10037E+11,OMEGA WIRE INC-SHERRILL OPERATIONS,3960 KENWOOD RD,ONEIDA,ONEIDA,NY,13421,43.05394,-75.603166,54.05,0.05
2018,14603MNRFRPOBOX,1.10009E+11,FIRTH RIXSON INC,181 MCKEE RD,ROCHESTER,MONROE,NY,14611,43.153466,-77.66765,24000.06,354.26
2018,12866BLLPC1ADAM,1.1002E+11,BALL METAL BEVERAGE CONTAINER CORP,11 ADAMS RD,SARATOGA SPRINGS,SARATOGA,NY,12866,43.06,-73.823,242,77000
2018,1209WFGSDR1PPRT,1.10057E+11,FAGE USA DAIRY INDUSTRY INC,1 OPPORTUNITY DR,JOHNSTOWN,FULTON,NY,12095,42.98465,-74.38834,324000,36000
2018,14603MXNGQ135MT,1.1E+11,SPX FLOW INC,135 MT READ BLVD,ROCHESTER,MONROE,NY,14611,43.154073,-77.661882,65933,0
2018,14210SFTYK60KAT,1.10001E+11,SAFETY-KLEEN SYSTEMS INC BUFFALO OIL RECOVERY FACILITY,60 KATHERINE ST,BUFFALO,ERIE,NY,14210,42.85939,-78.85895,6693.8504,42.6736
2018,13126NGRMH261WA,1.1E+11,OSWEGO HARBOR POWER,261 WASHINGTON BLVD,OSWEGO,OSWEGO,NY,13126,43.458574,-76.531641,0.1,0.1
2018,14304NCTCR40047,1.1E+11,NIACET CORP,400 47TH ST,NIAGARA FALLS,NIAGARA,NY,14304,43.090278,-79.008361,0,251
2018,14304NCTCR40047,1.1E+11,NIACET CORP,400 47TH ST,NIAGARA FALLS,NIAGARA,NY,14304,43.090278,-79.008361,0,255
2018,11105STRGN18012,1.10002E+11,ASTORIA GENERATING STATION,18-01 20TH AVE,ASTORIA,QUEENS,NY,11105,40.7874,-73.9128,0,0.01
2018,11701SFTYK8SEAB,1.10019E+11,SAFETY-KLEEN SYSTEMS AMITYVILLE (ANY),80 SEABRO AVE,AMITYVILLE,SUFFOLK,NY,11701,40.712297,-73.393578,8187.2,0
2018,1332WFLCST15SUT,1.10042E+11,FLOCAST LLC,15 S 2ND ST,DOLGEVILLE,HERKIMER,NY,13329,43.095837,-74.769466,0,0
2018,14304NCTCR40047,1.1E+11,NIACET CORP,400 47TH ST,NIAGARA FALLS,NIAGARA,NY,14304,43.090278,-79.008361,0,200
2018,11105STRGN18012,1.10002E+11,ASTORIA GENERATING STATION,18-01 20TH AVE,ASTORIA,QUEENS,NY,11105,40.7874,-73.9128,0,12
2018,11701SFTYK8SEAB,1.10019E+11,SAFETY-KLEEN SYSTEMS AMITYVILLE (ANY),80 SEABRO AVE,AMITYVILLE,SUFFOLK,NY,11701,40.712297,-73.393578,1125.4,0
2018,13316LRBWR29HAR,1.10015E+11,OMEGA WIRE INC-OWI PLANT,29 HARDEN BLVD,CAMDEN,ONEIDA,NY,13316,43.32879,-75.74498,3022,1010
2018,14304NCTCR40047,1.1E+11,NIACET CORP,400 47TH ST,NIAGARA FALLS,NIAGARA,NY,14304,43.090278,-79.008361,0,5
2018,1422WBFFLC5CMPA,1.10067E+11,NESL - COMO PARK HOT MIX ASPHALT,500 COMO PARK BLVD,CHEEKTOWAGA,ERIE,NY,14227,42.89308,-78.73961,0,39
2018,14210SFTYK60KAT,1.10001E+11,SAFETY-KLEEN SYSTEMS INC BUFFALO OIL RECOVERY FACILITY,60 KATHERINE ST,BUFFALO,ERIE,NY,14210,42.85939,-78.85895,690.314,4.314
2018,14210SFTYK60KAT,1.10001E+11,SAFETY-KLEEN SYSTEMS INC BUFFALO OIL RECOVERY FACILITY,60 KATHERINE ST,BUFFALO,ERIE,NY,14210,42.85939,-78.85895,80253.92,34032.08
2018,14304NCTCR40047,1.1E+11,NIACET CORP,400 47TH ST,NIAGARA FALLS,NIAGARA,NY,14304,43.090278,-79.008361,0,14179
2018,13209GNRLCWILLI,1.10019E+11,CHEMTRADE SOLUTIONS-SYRACUSE,1421 WILLIS AVE,SYRACUSE,ONONDAGA,NY,13204,43.062167,-76.1995,72.41,11489.67
2018,14210SFTYK60KAT,1.10001E+11,SAFETY-KLEEN SYSTEMS INC BUFFALO OIL RECOVERY FACILITY,60 KATHERINE ST,BUFFALO,ERIE,NY,14210,42.85939,-78.85895,35042.2,256.512
2018,1209WFGSDR1PPRT,1.10057E+11,FAGE USA DAIRY INDUSTRY INC,1 OPPORTUNITY DR,JOHNSTOWN,FULTON,NY,12095,42.98465,-74.38834,0,1900
2018,14605FNGRL418ST,1.10012E+11,FINGER LAKES CHEMICAL INC,418-424 ST. PAUL ST,ROCHESTER,MONROE,NY,14605,43.16446,-77.61377,0,130
2018,11105STRGN18012,1.10002E+11,ASTORIA GENERATING STATION,18-01 20TH AVE,ASTORIA,QUEENS,NY,11105,40.7874,-73.9128,0,1.2
2018,14603MXNGQ135MT,1.1E+11,SPX FLOW INC,135 MT READ BLVD,ROCHESTER,MONROE,NY,14611,43.154073,-77.661882,50075,0
2018,1094WVLLYN333US,1.10071E+11,VALLEY ENERGY CENTER,3330 US-6,MIDDLETOWN,ORANGE,NY,10940,41.412589,-74.440858,0,326
2018,1094WVLLYN333US,1.10071E+11,VALLEY ENERGY CENTER,3330 US-6,MIDDLETOWN,ORANGE,NY,10940,41.412589,-74.440858,0,199496.1
2018,11701SFTYK8SEAB,1.10019E+11,SAFETY-KLEEN SYSTEMS AMITYVILLE (ANY),80 SEABRO AVE,AMITYVILLE,SUFFOLK,NY,11701,40.712297,-73.393578,613781,12
2018,11701SFTYK8SEAB,1.10019E+11,SAFETY-KLEEN SYSTEMS AMITYVILLE (ANY),80 SEABRO AVE,AMITYVILLE,SUFFOLK,NY,11701,40.712297,-73.393578,43276,0
2018,1094WVLLYN333US,1.10071E+11,VALLEY ENERGY CENTER,3330 US-6,MIDDLETOWN,ORANGE,NY,10940,41.412589,-74.440858,0,13
2018,13126NGRMH261WA,1.1E+11,OSWEGO HARBOR POWER,261 WASHINGTON BLVD,OSWEGO,OSWEGO,NY,13126,43.458574,-76.531641,10.8,5.7
2018,1094WVLLYN333US,1.10071E+11,VALLEY ENERGY CENTER,3330 US-6,MIDDLETOWN,ORANGE,NY,10940,41.412589,-74.440858,0,16
2018,13209GNRLCWILLI,1.10019E+11,CHEMTRADE SOLUTIONS-SYRACUSE,1421 WILLIS AVE,SYRACUSE,ONONDAGA,NY,13204,43.062167,-76.1995,8.93,2745.8
2018,11701SFTYK8SEAB,1.10019E+11,SAFETY-KLEEN SYSTEMS AMITYVILLE (ANY),80 SEABRO AVE,AMITYVILLE,SUFFOLK,NY,11701,40.712297,-73.393578,0,48
2018,14210SFTYK60KAT,1.10001E+11,SAFETY-KLEEN SYSTEMS INC BUFFALO OIL RECOVERY FACILITY,60 KATHERINE ST,BUFFALO,ERIE,NY,14210,42.85939,-78.85895,2622.821,71.821
2018,11701SFTYK8SEAB,1.10019E+11,SAFETY-KLEEN SYSTEMS AMITYVILLE (ANY),80 SEABRO AVE,AMITYVILLE,SUFFOLK,NY,11701,40.712297,-73.393578,3141.6,0
2018,11771CMMNDONECO,1.1002E+11,COMMANDER TERMINALS LLC,ONE COMMANDER SQUARE,OYSTER BAY,NASSAU,NY,11771,40.87467,-73.52693,0.05,0.02
2018,13209GNRLCWILLI,1.10019E+11,CHEMTRADE SOLUTIONS-SYRACUSE,1421 WILLIS AVE,SYRACUSE,ONONDAGA,NY,13204,43.062167,-76.1995,3.47,28.87
2018,11771CMMNDONECO,1.1002E+11,COMMANDER TERMINALS LLC,ONE COMMANDER SQUARE,OYSTER BAY,NASSAU,NY,11771,40.87467,-73.52693,54.96,22.06
2018,10801BSLTC38POR,1.1E+11,POR PRODUCTS,38 PORTMAN RD,NEW ROCHELLE,WESTCHESTER,NY,10801,40.9275,-73.7718,0,5
2018,14094MLWRD500MI,1.1E+11,MILWARD ALLOYS INC,500 MILL ST,LOCKPORT,NIAGARA,NY,14094,43.18534,-78.69793,0,0
2018,11771CMMNDONECO,1.1002E+11,COMMANDER TERMINALS LLC,ONE COMMANDER SQUARE,OYSTER BAY,NASSAU,NY,11771,40.87467,-73.52693,28.13,12.83
2018,14094MLWRD500MI,1.1E+11,MILWARD ALLOYS INC,500 MILL ST,LOCKPORT,NIAGARA,NY,14094,43.18534,-78.69793,0,250
2018,1360WKNTNT1RICH,1.10044E+11,GOLD STAR FEED & GRAIN,1 RICHER DR,ADAMS CENTER,JEFFERSON,NY,13606,43.860084,-76.009742,0,0
2018,11771CMMNDONECO,1.1002E+11,COMMANDER TERMINALS LLC,ONE COMMANDER SQUARE,OYSTER BAY,NASSAU,NY,11771,40.87467,-73.52693,0,120.02
2018,13642BSTWY4377S,1.10001E+11,BESTWAY OF NEW YORK INC,4377 ST HWY 58,GOUVERNEUR,ST LAWRENCE,NY,13642,44.31133,-75.45417,0,0
2018,1360WKNTNT1RICH,1.10044E+11,GOLD STAR FEED & GRAIN,1 RICHER DR,ADAMS CENTER,JEFFERSON,NY,13606,43.860084,-76.009742,0,0
2018,1214WMPRGN75RIV,1.10021E+11,EMPIRE GENERATING CO LLC,75 RIVERSIDE AVE,RENSSELAER,RENSSELAER,NY,12144,42.62961,-73.74903,0,11999
2018,1050WWLLMSPBX19,1.10042E+11,MATERION ADVANCED MATERIALS TECHNOLOGIES & SERVICES,42 MT EBO ROAD SOUTH,BREWSTER,PUTNAM,NY,10509,41.431424,-73.571494,43939,0
2018,10801BSLTC38POR,1.1E+11,POR PRODUCTS,38 PORTMAN RD,NEW ROCHELLE,WESTCHESTER,NY,10801,40.9275,-73.7718,0,5
2018,1360WKNTNT1RICH,1.10044E+11,GOLD STAR FEED & GRAIN,1 RICHER DR,ADAMS CENTER,JEFFERSON,NY,13606,43.860084,-76.009742,0,0
2018,1050WWLLMSPBX19,1.10042E+11,MATERION ADVANCED MATERIALS TECHNOLOGIES & SERVICES,42 MT EBO ROAD SOUTH,BREWSTER,PUTNAM,NY,10509,41.431424,-73.571494,10869,0
2018,11747PRCSN155DU,1.10025E+11,KEDRION BIOPHARMA INC,155 DURYEA RD,MELVILLE,SUFFOLK,NY,11747,40.76704,-73.41971,47408,500
2018,14603MNRFRPOBOX,1.10009E+11,FIRTH RIXSON INC,181 MCKEE RD,ROCHESTER,MONROE,NY,14611,43.153466,-77.66765,10000.02,108.42
2018,13676PTTRSREYNL,1.10007E+11,POTTERS INDUSTRIES LLC,72 REYNOLDS RD,POTSDAM,ST LAWRENCE,NY,13676,44.729,-74.98,2.75,3.02
2018,1206WDVNCNNESLA,1.10001E+11,ADVANCE ENERGY TECHNOLOGIES INC,ONE SOLAR DRIVE,CLIFTON PARK,SARATOGA,NY,12065,42.8664,-73.75106,0,0
2018,11704MRCNC400SH,1.1E+11,AMERICAN ACRYLIC CORP,400 SHEFFIELD AVE,WEST BABYLON,SUFFOLK,NY,11704,40.71916,-73.33733,0,6981
2018,14903NCHRG151EM,1.1E+11,ANCHOR GLASS CONTAINER CORP-ELMIRA,151 E MCCANNS BLVD,ELMIRA HEIGHTS,CHEMUNG,NY,14903,42.122347,-76.813115,121.4395,192.1995
2018,14020SMMTL4080P,1.1E+11,SUMMIT LUBRICANTS INC,4080 PEARL ST,BATAVIA,GENESEE,NY,14020,42.99513,-78.21141,750,750
2018,13021WCKSM1WICK,1.1E+11,BCS ACCESS SYSTEMS US LLC,2150 CRANEBROOK DR,AUBURN,CAYUGA,NY,13021,42.928564,-76.598338,131,1
2018,14546SBNMT1647W,1.1E+11,SABIN METAL CORP,1647 WHEATLAND CENTER RD,SCOTTSVILLE,MONROE,NY,14546,43.00501,-77.82149,4.5,162.5
2018,14546SBNMT1647W,1.1E+11,SABIN METAL CORP,1647 WHEATLAND CENTER RD,SCOTTSVILLE,MONROE,NY,14546,43.00501,-77.82149,118017,124514
2018,10562MTLLZ19SOU,1.10008E+11,METALLIZED CARBON CORP,19 S WATER ST,OSSINING,WESTCHESTER,NY,10562,41.162626,-73.868737,4043,4076.9
2018,14214WLLMS2978M,1.1E+11,MATERION ADVANCED MATERIALS TECHNOLOGIES & SERVICES INC,2978 MAIN ST,BUFFALO,ERIE,NY,14214,42.94672,-78.83087,0,0
2018,14150CHMCN3709R,1.1E+11,UNIVAR SOLUTIONS USA INC - BUFFALO,3709 RIVER RD,TONAWANDA,ERIE,NY,14150,42.975397,-78.931841,0,0
2018,11232GWNSG29THS,1.1001E+11,GOWANUS GENERATING STATION,29TH ST & 2ND AVE,BROOKLYN,KINGS,NY,11232,40.661583,-74.005667,0,9.2
2018,14214WLLMS2978M,1.1E+11,MATERION ADVANCED MATERIALS TECHNOLOGIES & SERVICES INC,2978 MAIN ST,BUFFALO,ERIE,NY,14214,42.94672,-78.83087,188550,0
2018,11558FBRRTMCCAR,1.10001E+11,NATIONAL GRID EF BARRETT POWER STATION,MCCARTHY RD,ISLAND PARK,NASSAU,NY,11558,40.61606,-73.64765,0,8.17
2018,11232GWNSG29THS,1.1001E+11,GOWANUS GENERATING STATION,29TH ST & 2ND AVE,BROOKLYN,KINGS,NY,11232,40.661583,-74.005667,0,0.09
2018,1462WGTSFC185BU,1.10055E+11,GATES FACILITY,1085 BUFFALO ROAD,ROCHESTER,MONROE,NY,14624,43.14997,-77.680572,0,0.544
2018,13760NDCTT1701N,1.10041E+11,I3 ELECTRONICS INC,1701 NORTH ST,ENDICOTT,BROOME,NY,13760,42.10701,-76.05199,0,5829
2018,12202MBLLL50CHU,1.10007E+11,GLOBAL COS LLC ALBANY TERMINAL,50 CHURCH ST,ALBANY,ALBANY,NY,12202,42.6315,-73.755333,410.68,1057.92
2018,1308WMNTHB112FY,1.1004E+11,MANTH BROWNELL INC,1120 FYLER ROAD,KIRKVILLE,MADISON,NY,13082,43.09508,-75.92049,838.07,838.07
2018,1345WKNTNT7593R,1.1002E+11,GOLD STAR FEED & GRAIN,7593 RT 20,SANGERFIELD,ONEIDA,NY,13455,42.91368,-75.38422,0,0
2018,11232GWNSG29THS,1.1001E+11,GOWANUS GENERATING STATION,29TH ST & 2ND AVE,BROOKLYN,KINGS,NY,11232,40.661583,-74.005667,0,2.2
2018,14904LMRHT407SK,1.1E+11,ELMIRA HEAT TREATING INC,407 S KINYON ST,ELMIRA,CHEMUNG,NY,14904,42.066401,-76.805124,0,1186.32
2018,12303KNGRD145CO,1.10013E+11,KING ROAD MATERIALS CORDELL ROAD FACILITY,145 CORDELL RD,SCHENECTADY,SCHENECTADY,NY,12303,42.75579,-73.90384,0,0.0001
2018,13078JMSVL48SLV,1.10037E+11,JAMESVILLE MIX PLANT,4800 SOLVAY RD,JAMESVILLE,ONONDAGA,NY,13078,42.99541,-76.06899,0,0.022504
2018,14214WLLMS2978M,1.1E+11,MATERION ADVANCED MATERIALS TECHNOLOGIES & SERVICES INC,2978 MAIN ST,BUFFALO,ERIE,NY,14214,42.94672,-78.83087,191758,575
2018,1207WTYLRM65HAR,1.10002E+11,TAYLOR MADE PRODUCTS LLC,65 HARRISON STREET,GLOVERSVILLE,FULTON,NY,12078,43.02989,-74.35338,0,707
2018,12303KNGRD145CO,1.10013E+11,KING ROAD MATERIALS CORDELL ROAD FACILITY,145 CORDELL RD,SCHENECTADY,SCHENECTADY,NY,12303,42.75579,-73.90384,0,0.206
2018,12202MBLLL50CHU,1.10007E+11,GLOBAL COS LLC ALBANY TERMINAL,50 CHURCH ST,ALBANY,ALBANY,NY,12202,42.6315,-73.755333,0,152
2018,14150CHMCN3709R,1.1E+11,UNIVAR SOLUTIONS USA INC - BUFFALO,3709 RIVER RD,TONAWANDA,ERIE,NY,14150,42.975397,-78.931841,1998,11
2018,13760NDCTT1701N,1.10041E+11,I3 ELECTRONICS INC,1701 NORTH ST,ENDICOTT,BROOME,NY,13760,42.10701,-76.05199,6338.5,250
2018,13760NDCTT1701N,1.10041E+11,I3 ELECTRONICS INC,1701 NORTH ST,ENDICOTT,BROOME,NY,13760,42.10701,-76.05199,67.7,5529.33
2018,1345WKNTNT7593R,1.1002E+11,GOLD STAR FEED & GRAIN,7593 RT 20,SANGERFIELD,ONEIDA,NY,13455,42.91368,-75.38422,0,0
2018,13904TRPLC349IN,1.10013E+11,TRIPLE CITIES METAL FINISHING CORP,349 INDUSTRIAL PARK DR,BINGHAMTON,BROOME,NY,13904,42.10322,-75.82979,42723,4747
2018,11590JHNHS6091C,1.1E+11,JOHN HASSALL LLC,609-1 CANTIAGUE ROCK RD,WESTBURY,NASSAU,NY,11590,40.774512,-73.551169,250,5
2018,1178WDSCGR1GILP,1.10001E+11,DISC GRAPHICS,10 GILPIN AVENUE,HAUPPAUGE,SUFFOLK,NY,11788,40.802736,-73.225921,1037,10721
2018,12202MBLLL50CHU,1.10007E+11,GLOBAL COS LLC ALBANY TERMINAL,50 CHURCH ST,ALBANY,ALBANY,NY,12202,42.6315,-73.755333,0,0
2018,1308WMNTHB112FY,1.1004E+11,MANTH BROWNELL INC,1120 FYLER ROAD,KIRKVILLE,MADISON,NY,13082,43.09508,-75.92049,18.8,18.8
2018,1422WBFFLC5CMPA,1.10067E+11,NESL - COMO PARK HOT MIX ASPHALT,500 COMO PARK BLVD,CHEEKTOWAGA,ERIE,NY,14227,42.89308,-78.73961,0,12
2018,12202MBLLL50CHU,1.10007E+11,GLOBAL COS LLC ALBANY TERMINAL,50 CHURCH ST,ALBANY,ALBANY,NY,12202,42.6315,-73.755333,1109.33,1759.24
2018,11558FBRRTMCCAR,1.10001E+11,NATIONAL GRID EF BARRETT POWER STATION,MCCARTHY RD,ISLAND PARK,NASSAU,NY,11558,40.61606,-73.64765,0,0.01
2018,14591GRFFT583PA,1.10016E+11,GRIFFITH ENERGY - PEARL CREEK,583 PAVILION - WARSAW RD,WYOMING,WYOMING,NY,14591,42.847856,-78.047718,0,0
2018,1120WSCKNG33JHN,1.1007E+11,USC - KINGS LLC - JOHNSON AVENUE,303 JOHNSON AVE,BROOKLYN,KINGS,NY,11206,40.70704,-73.93825,0,1.1362
